,cev_sigma,cev_beta,cev_vol_forecast,future_rv_20
2017-05-16,4.924403850197502e+76,-32.82036236176389,0.01913153269867333,0.08459303495562906
2017-05-17,4.238328277592519e+74,-31.930177188553298,0.03439406824298549,0.049197761611880046
2017-05-18,1.062911428695441e+54,-23.00796847966525,0.032368932233615144,0.048623660731602604
2017-05-19,6.778870520870558e+58,-25.080303457932946,0.028135921111606822,0.05143864278332846
2017-05-22,9.397176587998261e+59,-25.568503220597613,0.025256174606126544,0.0575263504972462
2017-05-23,4.503388394052538e+56,-24.12811262166077,0.024934052495559897,0.057482993518020456
2017-05-24,3.8812676028781176e+54,-23.234676189473664,0.023935180459830722,0.05737725089980701
2017-05-25,9.1001645660239e+46,-19.939189590498874,0.022351375576576894,0.055387662172086266
2017-05-26,1.0425584474615441e+43,-18.235256576228462,0.02321231552704857,0.05532092156049981
2017-05-30,4.187699285028924e+60,-25.85010322615409,0.020079890076440156,0.06318675766476128
2017-05-31,9.870898688974788e+63,-27.310720306272742,0.019413237083129285,0.07027601935558073
2017-06-01,6.7673568085502206e+75,-32.43447757472338,0.013104908596367796,0.07245732230953031
2017-06-02,2.3387502822818753e+62,-26.60740058786504,0.014462674772063831,0.0717049005077808
2017-06-05,2.3432871638569783e+53,-22.711105117152577,0.01700626370745639,0.07200201758723766
2017-06-06,5.468804789155816e+55,-23.737051524246624,0.01767162161085699,0.07153232079060658
2017-06-07,3.3015063693712096e+48,-20.608562396586624,0.01912381681485277,0.07845237486822326
2017-06-08,4.459914526860166e+45,-19.36895437054763,0.019487800161282154,0.08212983827826131
2017-06-09,6.918141810473203e+48,-20.754750815099676,0.018736217117873013,0.08205143153684882
2017-06-12,1.6133165185548346e+47,-20.0485907804631,0.019217921219779954,0.08209396823471832
2017-06-13,1.4515209076385394e+56,-23.922494864633762,0.015161920764011504,0.0846320725844679
2017-06-14,4.636883233455405e+49,-21.109378696980897,0.017455285366942474,0.08463147910267667
2017-06-15,5.637258354858234e+46,-19.855170072126576,0.018255079486039258,0.08557359064716966
2017-06-16,5.303721669916568e+44,-18.977608585406127,0.018766773677011538,0.0856027495605405
2017-06-19,6.696478981023988e+54,-23.342536851746726,0.013735295605869035,0.08063380121941882
2017-06-20,3.5121511105724195e+51,-21.91515297538684,0.01773985588644312,0.07821203097569124
2017-06-21,2.5453245021410397e+45,-19.254700547107674,0.01990850118987579,0.07812622846096738
2017-06-22,1.2816306283129199e+48,-20.429014234339398,0.01879970381351775,0.07823822570086121
2017-06-23,3.896396272282643e+54,-23.22703981759678,0.017283278964473296,0.07831459229818968
2017-06-26,6.927905325402847e+53,-22.903717579617947,0.017092192070250374,0.07853774959070255
2017-06-27,5.293932615942194e+55,-23.717856566714154,0.02036358184016252,0.07123972167645264
2017-06-28,5.752258480958606e+49,-21.13676521176338,0.01797358904090496,0.06553634481514978
2017-06-29,4.36627403928638e+50,-21.50605294157619,0.023013281961729245,0.05556353605653271
2017-06-30,3.7529294488404594e+43,-18.451755774364678,0.023722968584691008,0.055812566924007274
2017-07-03,2.3517246755520936e+43,-18.36349736364152,0.023068589943037347,0.05593003559692171
2017-07-05,5.07166655115665e+46,-19.79781705128854,0.02197886217275863,0.05575719473782687
2017-07-06,9.406297723575814e+51,-22.063238841017785,0.027182235045735748,0.04268163910662568
2017-07-07,5.552743233284081e+50,-21.524215260398012,0.02474196339183926,0.038198954906521386
2017-07-10,2.137691391802831e+48,-20.479881596672016,0.024895063909443318,0.038297659125074233
2017-07-11,8.229325117497889e+45,-19.441976847005016,0.025172267732336953,0.03986445099002883
2017-07-12,2.2522019288939267e+41,-17.480033813136554,0.02179379126674117,0.03185939371260784
2017-07-13,8.333913409671715e+37,-15.995839763166764,0.02232567879050127,0.061388709203025756
2017-07-14,8.354562395847862e+41,-17.717798394366607,0.020079615292211476,0.059095086778840296
2017-07-17,5.196343237524866e+27,-11.595500527293527,0.023138875113012363,0.06924124598207382
2017-07-18,7.306670547065414e+41,-17.69900513735777,0.019276953895200986,0.06923937697557896
2017-07-19,1.1470276386579947e+35,-14.77483445906025,0.01814609661860847,0.06675018054784064
2017-07-20,7.087131042553662e+19,-8.22276771245024,0.021531776260661824,0.08689304901430095
2017-07-21,2.2687456183896803e+33,-14.03847536550689,0.01886869367392353,0.0869333933699099
2017-07-24,6.040506252881873e+39,-16.802901217957103,0.017962628034669813,0.08710462803379528
2017-07-25,5.1335643716477e+49,-21.082432149496487,0.015068838516388195,0.0952443193685854
2017-07-26,1.9269837720726275e+44,-18.74418471649142,0.016173649365896076,0.09589114552526817
2017-07-27,5.6763544061835654e+72,-31.002068297893537,0.012169766455256968,0.0960876467714197
2017-07-28,1.2235973738237435e+75,-32.0030685883735,0.012591962220017062,0.09664070060415082
2017-07-31,1.9498091644329878e+77,-32.94647504721604,0.012885130737066255,0.09665739227090663
2017-08-01,3.6147494556145476e+77,-33.06382283912244,0.011790322782921112,0.09633609112140527
2017-08-02,3.128855879279028e+83,-35.60617457807756,0.011712341847437717,0.09807298075338006
2017-08-03,1.5998024204792547e+90,-38.48971479339115,0.01206136353094168,0.1003230096648214
2017-08-04,5.224540340216355e+87,-37.415521761017054,0.011773661420777803,0.10024110633465315
2017-08-07,5.068634419123145e+85,-36.54598807474724,0.011392693943178064,0.1032376874487343
2017-08-08,6.117244923284488e+84,-36.146267255455385,0.012916920202472057,0.10375806775951374
2017-08-09,3.355697985963511e+76,-32.59229327100883,0.013920501035403817,0.10375812837465803
2017-08-10,2.837121728766876e+93,-39.87554529790014,0.02132226768392376,0.08954052070612513
2017-08-11,9.639539909971042e+73,-31.503131118095915,0.021044999824233756,0.09636839856461439
2017-08-14,5.884079939408978e+75,-32.269860565871,0.01518614514556128,0.09108438690282608
2017-08-15,8.05016635817589e+69,-29.744788309806893,0.016139330567040505,0.09103685901559588
2017-08-16,2.1559276538689834e+74,-31.655454602505767,0.014297493149590971,0.0910290592686092
2017-08-17,1.4698543937284169e+74,-31.581256726439957,0.024228962201030692,0.06749502979351935
2017-08-18,8.197547676371833e+61,-26.30758993711512,0.026041854718188977,0.06654693572000585
2017-08-21,1.0399466835895715e+56,-23.77668130492862,0.02486982748966957,0.06651274610835903
2017-08-22,1.2596311681567187e+69,-29.39202765065117,0.019159909421802505,0.0580654223038073
2017-08-23,2.406951080812067e+80,-34.229212002328985,0.022244770655855794,0.05715738371715609
2017-08-24,5.794418414310213e+96,-41.25485387745098,0.02580971677102468,0.05575526600965
2017-08-25,2.0043428850332257e+88,-37.62227013008669,0.023265160241251054,0.05688901809372889
2017-08-28,3.117524471264723e+86,-36.845874336143396,0.023215142020548227,0.056780937209444854
2017-08-29,3.1535181378993543e+90,-38.57432688710271,0.02119392111652435,0.05759871991975567
2017-08-30,3.721383329395858e+88,-37.74858890515748,0.017450706518377008,0.056157284615455404
2017-08-31,1.5531694930003652e+88,-37.58122152654252,0.014190037815514589,0.05394183709033048
2017-09-01,1.9401112577490109e+89,-38.04247994784246,0.01406585429727423,0.05521802850371279
2017-09-05,1.0958509147910336e+88,-37.50429281023445,0.018921521546805736,0.04559794874256222
2017-09-06,1.2566478303132714e+87,-37.08641589265896,0.017956548448997616,0.04511598075021999
2017-09-07,1.0315081293636804e+80,-34.043262188600224,0.01858467263682097,0.047267704018066306
2017-09-08,4.8718294399066655e+91,-39.06136895491145,0.01812360826131421,0.04723798057297267
2017-09-11,3.90762090536265e+91,-39.01983609482285,0.011883085578955916,0.03551569649625691
2017-09-12,1.8663688092107934e+96,-41.01423285290802,0.010769032595155803,0.035013555708350554
2017-09-13,5.6671611543188444e+76,-32.635270624145285,0.012573409021790369,0.03494925365045779
2017-09-14,1.55292772061671e+80,-34.11693085043541,0.011949599972959317,0.03586347484014679
2017-09-15,8.646536946738452e+96,-41.300106883295555,0.010044523902450937,0.03585702687172124
2017-09-18,2.591637093240134e+98,-41.926545446015524,0.009416512572601066,0.035679165922775515
2017-09-19,1.2544387367102071e+92,-39.210624665865964,0.009908555082471831,0.035705865692981634
2017-09-20,5.064858874561819e+93,-39.89441641923166,0.009896904765252075,0.03560592882772062
2017-09-21,2.9250455873070797e+93,-39.79779826175561,0.010733171399283557,0.03285923488766926
2017-09-22,7.903143686393246e+74,-31.831027066926897,0.012463468691441817,0.03532865830673782
2017-09-25,1.1773062235219564e+78,-33.2010199926074,0.012424556340359872,0.03828838697070173
2017-09-26,1.6688735945645368e+74,-31.546084242910663,0.012801151195822192,0.038179685658846954
2017-09-27,3.0972981690609778e+78,-33.37638183880735,0.010896439471475257,0.04335073635243084
2017-09-28,1.1978915645713719e+70,-29.763901182954672,0.011568209607048697,0.04335658404360572
2017-09-29,7.428035288428823e+58,-24.961750238793968,0.011415801001780232,0.049534631223035364
2017-10-02,1.8377009448732156e+39,-16.554907253743966,0.01289056926384905,0.0511763695304154
2017-10-03,3.3645025326855807e+30,-12.803082812983927,0.014305762651098123,0.0510267591714213
2017-10-04,1.1704727113153887e+29,-12.172681658935025,0.014743602513309672,0.05104113479559876
2017-10-05,3.4843437758505172e+16,-6.8089570753799515,0.016005190753272086,0.047415838164116694
2017-10-06,21.39777476373264,-0.2865088119121181,0.02041185630684239,0.04792957846965731
2017-10-09,0.00430875616623385,1.2925539578117047,0.0209413592280465,0.04710047303135986
2017-10-10,72.52182155719039,-0.5094508718718861,0.020697199764094745,0.04700920259977663
2017-10-11,0.45011249444144114,0.4410714737096609,0.021899801712614287,0.04704020645875583
2017-10-12,4.3023682212301514e-05,2.1585392424258534,0.02260884869979091,0.048996634301457016
2017-10-13,0.0005349588889739298,1.6935257847752123,0.0227655133073302,0.04907795297637375
2017-10-16,0.013606117757027813,1.0927398744102268,0.022470659018692746,0.04902026667242873
2017-10-17,6.815133221307072,-0.0576024076631669,0.02230675298602913,0.05009586239477127
2017-10-18,3454.802937792296,-1.2191587573627785,0.0210448074786296,0.053637604620549784
2017-10-19,586381391.3383968,-3.4470714516590553,0.02072632635339718,0.06124746902789817
2017-10-20,2.0510275568007412e+16,-6.678562029137055,0.017717016034171824,0.0599115734146603
2017-10-23,26964697772.934246,-4.156564289247027,0.0203640133353731,0.058173014570790015
2017-10-24,6727625.1947629675,-2.608391791795776,0.02200831994435094,0.06195535595485545
2017-10-25,302053.4727222596,-2.0321460302586845,0.022719994949159026,0.0586463129122397
2017-10-26,236.1938527798616,-0.6956609656366264,0.024465744035875495,0.05885400199414574
2017-10-27,486.1659294726306,-0.8308206203194111,0.023877121645397032,0.052428226881015456
2017-10-30,0.003883963756000983,1.3538038781076458,0.026385941865465647,0.06008392492478461
2017-10-31,3.267629901825801e-06,2.670625334466042,0.027825331655076915,0.060393811923839705
2017-11-01,2.3984896172818302e-06,2.726384041566501,0.027689188955763885,0.066226657105121
2017-11-02,4.280442013169574,0.06507918230333298,0.026999695622022892,0.06731526446623054
2017-11-03,79.66391682493936,-0.48873703524769735,0.02487097271538968,0.06744163821826028
2017-11-06,1.4926867539782958,0.2521448481762375,0.025850672936931093,0.06942619763105663
2017-11-07,1.4562786120389906e-05,2.3870086677235367,0.026901922708175537,0.0692386970138273
2017-11-08,1176.7161335261435,-0.9851838247612702,0.024768920552844895,0.0696569801701717
2017-11-09,669.2973907271939,-0.8802801041445842,0.025058681065192833,0.06918358509414838
2017-11-10,0.00013904313284993804,1.968736064985842,0.0265260048944367,0.0690972602227959
2017-11-13,2.486997290648,0.14808100963388524,0.024536390823630193,0.06905850531551724
2017-11-14,37592.68851630644,-1.6349968462405298,0.023637317166482145,0.06782196469868217
2017-11-15,0.00010494934171026623,2.0110008597937465,0.025013970908469938,0.0666756805773066
2017-11-16,3.590312992429269e-10,4.343842447798264,0.026910543861807412,0.06644972025233169
2017-11-17,4.539976706687295e-15,6.436742071694097,0.02842493353674664,0.06589266945790127
2017-11-20,5.489187001750066e-19,8.107170482585492,0.029727641253381253,0.06932758111474328
2017-11-21,0.0018780440601621673,1.4936220242183689,0.02737312712207719,0.06764685037878852
2017-11-22,5.179904906844049e-05,2.1638136458426,0.028664243772005625,0.06702197102434092
2017-11-24,6.520413922449819e-08,3.394438866165923,0.02885236189805538,0.06735196131437071
2017-11-27,3.866993721868526e-15,6.470840182737372,0.030620705352347028,0.06768621268345798
2017-11-28,2.0492845113853494e-10,4.453672570278368,0.029477609919854195,0.059777371028452625
2017-11-29,1.0548457588065339e-22,9.689264871594169,0.03513401732694161,0.05951804354951731
2017-11-30,2.353293295192982e-22,9.533495889891055,0.03619271275825913,0.055019510651828134
2017-12-01,7.690036412386676e-17,7.196963575313234,0.034669836054036805,0.058660023146325936
2017-12-04,1.2648820493354225e-15,6.679531022001755,0.03384614335970224,0.06082247366764429
2017-12-05,2.131701394112107e-24,10.405593603520156,0.03552767497299377,0.05850886796291042
2017-12-06,1.2063534721331687e-30,13.062447038004215,0.03814563356370118,0.060557892625414333
2017-12-07,8.459681549475627e-17,7.166364159281872,0.03199392189821762,0.06045112802450785
2017-12-08,1.1008575382429877e-12,5.422195280119616,0.03210347946659553,0.05915250339375696
2017-12-11,1.9545111892546717e-16,7.020998770866286,0.03525202395384133,0.060236484164104896
2017-12-12,2.0902694830252045e-19,8.284199693634406,0.03739854013658546,0.06340097471345953
2017-12-13,1.1741961340031688e-16,7.115539987499852,0.03581952818215339,0.0648394470174403
2017-12-14,3764.277230161148,-1.1806168628795668,0.025993647892827668,0.06400032570009381
2017-12-15,0.013364488056347115,1.1371585118552487,0.02825245141770955,0.06559355583817293
2017-12-18,19.83646624363955,-0.1987720952858542,0.028362869350677524,0.06539866127903127
2017-12-19,1.8492195611939104e-05,2.366775559756278,0.03221771737484692,0.062149169909943666
2017-12-20,0.0011591035052708391,1.6089948769845708,0.03221995145554371,0.06423584378760835
2017-12-21,0.8787365458349139,0.3798671428052056,0.02970929756113815,0.06422597372632115
2017-12-22,42.72463052600997,-0.3343615241641536,0.029221344320416336,0.0643092765014292
2017-12-26,58488195.53915802,-2.9464945183114204,0.025610099126670376,0.06320575410810492
2017-12-27,1384540.2592978894,-2.2598474767729875,0.025719615064942865,0.06937276722764149
2017-12-28,30247626985.31997,-4.104745428669311,0.023428316264105402,0.0780799819676133
2017-12-29,118033815745.08194,-4.352866545900756,0.02405322886160155,0.08840914490141377
2018-01-02,14521.31279821875,-1.4229244403278585,0.02571081016981734,0.08714241424643782
2018-01-03,6.245795329660915,0.010570239792380106,0.0277988199833334,0.08670451944751276
2018-01-04,0.0002211681451815148,1.901765542918218,0.030873159463775113,0.1210467528313141
2018-01-05,1.0327100516295416e-08,3.7385418833456296,0.03431847991553101,0.1938503907613765
2018-01-08,2.8320766598590937e-13,5.675500251606763,0.0389069400008733,0.2078551412025876
2018-01-09,1.166559393985878e-11,4.990952738765782,0.037846508827209795,0.20810802215800922
2018-01-10,1.4326475849048582e-10,4.530582758493657,0.03696335179904665,0.24604121711524976
2018-01-11,3.796882543529093e-08,3.504038997986629,0.03574529615501047,0.2517413241567112
2018-01-12,2.658466094763396e-10,4.422920847879341,0.039831287209770166,0.257238995550372
2018-01-16,1.168452857257181e-12,5.425490746234524,0.042780413414224824,0.25775585794042893
2018-01-17,1.6676464896730323e-09,4.097450198476633,0.042507993076331414,0.2604380190845036
2018-01-18,6.685248414785327e-16,6.804439634994925,0.050115483992417754,0.2654826818553002
2018-01-19,8.52059684741167e-15,6.332791576626237,0.04879960382837415,0.26471171493395057
2018-01-22,4.712975758856155e-16,6.865719804179332,0.05331219841515038,0.26284121351413664
2018-01-23,8.260882475455587e-21,8.875711861773233,0.0621583040891067,0.26256052304379573
2018-01-24,2.4779703942614852e-18,7.8280854615297155,0.05734166541911694,0.2627989299912832
2018-01-25,2.555493357029098e-14,6.121264005676579,0.04810356080831013,0.2704870690883082
2018-01-26,8.390635435827513e-10,4.2060400767943475,0.0420818651057032,0.27050891762842705
2018-01-29,1.4751560632046143e-13,5.796155209557909,0.047253970219115045,0.2727963782059262
2018-01-30,2.7495601450835e-15,6.529244913148327,0.047723249277541006,0.2727437967310151
2018-01-31,8.6367776716875925e-16,6.7497239747193,0.050697085861542014,0.2763067988431053
2018-02-01,4.2347759290791166e-13,5.607610527594941,0.045521412728590394,0.27763858226941984
2018-02-02,4.561466455098779e-11,4.748619787336613,0.03963605677787719,0.2714456543970131
2018-02-05,3.1298226663252466e-13,5.670080637897956,0.03508966957365334,0.22117092125122884
2018-02-06,1.4185378438392876e-15,6.6665339429423485,0.04047408621397421,0.21091851341295642
2018-02-07,4.307043081198116e-15,6.468150175471351,0.040320865515265085,0.21011880238591715
2018-02-08,7.097741031869695e-12,5.121072720765183,0.03618746967568882,0.15787482849329032
2018-02-09,9.31483051750909e-10,4.2398737510249145,0.0418671998118536,0.15336976372423566
2018-02-12,1.4313653082189389e-06,2.9034522779250516,0.046113104673805236,0.15075980892832294
2018-02-13,7.475881508147229e-06,2.604307488842979,0.04731322145403343,0.15291848014313364
2018-02-14,1.603100272425812e-08,3.7241550602167277,0.047376153264961564,0.14675657882086934
2018-02-15,6.922071315826114e-08,3.4610980307380848,0.050067559134519074,0.14013279426258368
2018-02-16,7.973920491334163e-07,3.0200747795115372,0.051436582694770354,0.1487337553584492
2018-02-20,1.9917628241156187e-07,3.263657192844532,0.04815140865186464,0.1471539588449496
2018-02-21,2.2185662130827443e-05,2.407897351066256,0.04911890638220373,0.1461427363506259
2018-02-22,6.212596728902213e-05,2.221877438082036,0.04979111098932876,0.17191928590293826
2018-02-23,0.8532827493581573,0.4836980007232575,0.050178613225386304,0.1744123948723594
2018-02-26,0.001414932093877583,1.6548365974289345,0.05185397217498765,0.1983838594732403
2018-02-27,0.3292681592175114,0.6683205294711652,0.053353003003179245,0.2022130267423596
2018-02-28,3.478288891722309e-05,2.341653409554985,0.05402412910854124,0.2001342928063918
2018-03-01,4.166431865179023e-05,2.313427956709715,0.05438698137871007,0.2007952335062774
2018-03-02,0.00389594256606877,1.4923443240979632,0.057498629326201055,0.21291125919314757
2018-03-05,0.008161190172604376,1.3584131680250882,0.05815337784440418,0.214000074539417
2018-03-06,743711.0821985083,-1.975091531760882,0.06153060499031116,0.21814579518045166
2018-03-07,5540979.289911989,-2.3420283510875604,0.06141850343295938,0.22067207901918154
2018-03-08,4619715.887813788,-2.3167973760536875,0.05786733701022665,0.23196991744061926
2018-03-09,20767869.372286886,-2.58933305468135,0.05482854451239797,0.22195795095348914
2018-03-12,239067043.77187973,-3.0277721211881756,0.05681684364231144,0.23185867459393703
2018-03-13,3.0482366072780205e+17,-6.845327543800264,0.05759044702984878,0.2316028825543497
2018-03-14,8.950404272200326e+16,-6.619169174590634,0.060942364224382185,0.23417730807456485
2018-03-15,2735806903793802.5,-5.983354202096439,0.06158668942892757,0.23422290073545557
2018-03-16,4463297477827600.0,-6.07737388483973,0.05951033963623172,0.2366570718013065
2018-03-19,3.1033938476661856e+16,-6.434406302541511,0.06448535339247746,0.23552773916572653
2018-03-20,8.223819735343215e+19,-7.861115252049825,0.06804565059535253,0.23545754695897705
2018-03-21,1.3850510953588038e+21,-8.376190204270829,0.06943118167370502,0.23618406137489273
2018-03-22,2.031112310600666e+26,-10.538683208351195,0.09806277908211997,0.21951122815608062
2018-03-23,2.83958290031909e+30,-12.269237865706561,0.14599422449386204,0.2034961018798601
2018-03-26,4.736937119907615e+38,-15.710106601338342,0.11943060856579418,0.186662415489275
2018-03-27,2.3191818052784397e+44,-18.092877596764414,0.1831091027872465,0.17599316293193623
2018-03-28,8.251912279316715e+46,-19.159869499996187,0.20859723795929125,0.17860716320296105
2018-03-29,3.678326025659025e+42,-17.336750164913344,0.14847800319805843,0.17339744721552008
2018-04-02,8.105631948075264e+42,-17.48037473260168,0.22389500255308448,0.15546438253276443
2018-04-03,1.0362066016092743e+45,-18.361463837789902,0.1874408422545098,0.14957341891562514
2018-04-04,2.6206889618763287e+44,-18.111611008287998,0.15058952382285387,0.14711050099952283
2018-04-05,1.1638045383674602e+44,-17.96060349199629,0.13121644561608384,0.1442253302293788
2018-04-06,3.194139648588004e+43,-17.722832007776006,0.20108661530030597,0.1263492360824997
2018-04-09,1.6190381731851802e+44,-18.012426015603157,0.19231723376642368,0.12586590144094115
2018-04-10,9.751403903176506e+41,-17.083500818165895,0.1364364524174347,0.11333910177949158
2018-04-11,9.102082250203008e+42,-17.491427569946076,0.15153478115285934,0.11588170834071147
2018-04-12,1.7396721978670835e+42,-17.190442157581476,0.12873561919914278,0.1168525356599347
2018-04-13,8.498266973342753e+42,-17.483057727133506,0.13437759112107506,0.1160162828991783
2018-04-16,7.915488819221917e+40,-16.629978888475335,0.11386771079665362,0.11325598319057961
2018-04-17,1.846210204402915e+41,-16.785423543093035,0.09399018437701706,0.1106391059324102
2018-04-18,1.6760652567925596e+43,-17.61058305776456,0.0918139655042549,0.11155256179381982
2018-04-19,6.729562200242958e+42,-17.44950269231053,0.09868948456215083,0.10947891537900942
2018-04-20,3.001949813268382e+37,-15.192499299579096,0.1163944968801902,0.10483761393829913
2018-04-23,4.159484422515372e+31,-12.720405005135387,0.11822396854083331,0.10732330357806412
2018-04-24,1.83079575901339e+33,-13.428038056271353,0.13264203601291014,0.09351914556944661
2018-04-25,1.350563441920458e+38,-15.4781049123856,0.13242653204707436,0.09355093504522669
2018-04-26,3.48172528948079e+42,-17.34378938874753,0.1086552980162378,0.08909194576314054
2018-04-27,9.539727535316392e+35,-14.574323015117727,0.10858150564349846,0.08999971873751009
2018-04-30,1.9742681334589845e+30,-12.183231384633181,0.11687571868128473,0.09581441845965355
2018-05-01,5.820595436565431e+39,-16.177876551284143,0.11528077214192822,0.10547264535120861
2018-05-02,4.776825877093297e+44,-18.26009797624202,0.12544573744198892,0.10488102022759747
2018-05-03,8.627974891492788e+42,-17.52850514779154,0.1271614443320099,0.10791633234580536
2018-05-04,5.905300766457602e+40,-16.620285479740048,0.09767053925787195,0.10073181716583499
2018-05-07,1.7506296962254746e+41,-16.82326978552965,0.090001852339144,0.10056525449031502
2018-05-08,3.5762041064442993e+39,-16.113975267525223,0.08859504827583474,0.10321588295807674
2018-05-09,5.631618691007896e+37,-15.35622645440666,0.07484929677643051,0.09930032719996519
2018-05-10,2.5925704234401072e+39,-16.052038475497213,0.06523978466197403,0.09509492804688671
2018-05-11,8.330162381180754e+37,-15.42332940253575,0.06260325576575738,0.09482872574758644
2018-05-14,6.614650029285273e+38,-15.80621151653581,0.0603757260212556,0.09480911037120326
2018-05-15,4.463322103331655e+38,-15.732534887129292,0.06851171788857334,0.09151787118478472
2018-05-16,1.2951090993345688e+38,-15.505706843265992,0.06427667478022768,0.09099590444146777
2018-05-17,1.8098997779412114e+38,-15.567308558453025,0.06498200736554714,0.09113587278989169
2018-05-18,4.0289299990493174e+40,-16.556802069430137,0.06661089956632092,0.09091251804561463
2018-05-21,1.5507466709581297e+42,-17.229818255526578,0.05596916411071268,0.08936221015016703
2018-05-22,1.953001205241595e+44,-18.116248341185255,0.05738751962818962,0.0885159881973325
2018-05-23,1.0598239589263085e+51,-20.95839696687121,0.04984207720813156,0.09168348218294776
2018-05-24,2.5444263454815173e+54,-22.386548280259028,0.04959622866335107,0.09134886603417948
2018-05-25,9.643821425728734e+56,-23.47810567235165,0.05002821748932773,0.10416127363653155
2018-05-29,2.917686254973306e+57,-23.68126923446594,0.06610678132755572,0.09491687820351544
2018-05-30,1.2761563218343585e+55,-22.68653982944326,0.04878722899590663,0.08768699441631433
2018-05-31,1.3585706940398617e+54,-22.27216400756881,0.058152093789803065,0.08743521282134774
2018-06-01,1.2604687779486076e+49,-20.14357009542603,0.050886045440997014,0.08004910720516424
2018-06-04,2.2038273513912493e+48,-19.822556059074827,0.04693402794138765,0.07843420242861406
2018-06-05,9.797156705857288e+50,-20.941699953585893,0.04393302493370944,0.07912826911343122
2018-06-06,4.738335817570609e+52,-21.653610215524907,0.03523160807594158,0.07883162724092233
2018-06-07,3.7252598593383493e+53,-22.030576972510495,0.03489938033585265,0.08504455036449467
2018-06-08,6.820249817355969e+68,-28.47050775758263,0.02400889703959894,0.09043978287079048
2018-06-11,2.5275514069107556e+64,-26.60009672618577,0.025399193189899,0.09117740225050747
2018-06-12,1.758391658000537e+63,-26.11059819548434,0.025265550675913715,0.0949835325685842
2018-06-13,2.1050534178494268e+68,-28.255149538240165,0.02465957920027516,0.09957485686530318
2018-06-14,3.234828544215174e+64,-26.644597536520216,0.025016972096668328,0.09929154321101885
2018-06-15,4.0862139259823744e+62,-25.842132764432126,0.027143552969439107,0.09921638202601334
2018-06-18,5.2350118111771846e+64,-26.736256245776442,0.02680878648978467,0.09957405970479483
2018-06-19,1.1732844870706268e+62,-25.623622138485363,0.03036700775135637,0.09820340246388977
2018-06-20,5.119938526683595e+56,-23.36790957848296,0.031023743244317895,0.09959993473678823
2018-06-21,4.138282406543398e+55,-22.91218610275003,0.035754537952059844,0.09641801728213414
2018-06-22,8.383103296589613e+55,-23.034140495966625,0.03547088511311668,0.09642223120484388
2018-06-25,2.2146407585866752e+55,-22.79268905059396,0.04895366298806164,0.08011491537654811
2018-06-26,7.289979000286894e+48,-20.06430988687867,0.04828715416172478,0.08344471068506785
2018-06-27,1.0193054665828469e+48,-19.706877714841315,0.05697541062668432,0.07577989579035542
2018-06-28,5.74445988264971e+45,-18.759192240712416,0.051503663490349946,0.08161243507739496
2018-06-29,1.0040925458269133e+45,-18.440145657361278,0.05033630495217606,0.08546951152952746
2018-07-02,1.59747307101152e+42,-17.271007466307424,0.04689052967052894,0.08627868870512279
2018-07-03,4.251393495118968e+44,-18.290115836852785,0.049854135778020704,0.08501794505769313
2018-07-05,1.4512600953395772e+40,-16.41502931690374,0.04306746527006335,0.08287412995036024
2018-07-06,3.800301826097301e+39,-16.167693916905932,0.037950368712271816,0.07963717689871073
2018-07-09,1.3401526290752817e+36,-14.714870419426797,0.0342820600463065,0.07510824242596166
2018-07-10,1.4999201643682255e+34,-13.889753699875246,0.034240829025027605,0.07499075122397002
2018-07-11,3.0207512601575307e+30,-12.337558524432,0.03949997486482685,0.06827946660086032
2018-07-12,1.8287656635001194e+23,-9.305529057368558,0.03857747570955099,0.06290184589981572
2018-07-13,2.753920977992488e+21,-8.531529278431904,0.04112938772915915,0.06864110127885333
2018-07-16,4.8693997323810535e+25,-10.319976199405843,0.03829653526323684,0.07021555438752528
2018-07-17,9.370928326837722e+27,-11.284488952975703,0.03439678866076965,0.07222693909946624
2018-07-18,8.261685771320518e+35,-14.607179618079295,0.03205916996404803,0.07743976129546945
2018-07-19,6.87595718488552e+32,-13.31781010330919,0.034704983089730315,0.08084441924866306
2018-07-20,4.30367897176062e+34,-14.067072187215008,0.03544813890719531,0.08111085825915064
2018-07-23,1.349621353517828e+34,-13.859604389722259,0.033950384465359376,0.0811583203135774
2018-07-24,9.453255819479962e+40,-16.72609356143865,0.029531395501563352,0.07993239167091681
2018-07-25,3.0092011918861783e+36,-14.838504124614218,0.02760695298011682,0.07472987962006859
2018-07-26,5.12129756776217e+36,-14.927064664316061,0.02989505761616162,0.07431622914840168
2018-07-27,5.170380460586503e+34,-14.09005545790028,0.03416554274878226,0.07164106420563622
2018-07-30,4.790017818640669e+35,-14.4879868862814,0.038154840953128086,0.07143565869580955
2018-07-31,2.467002128810986e+27,-11.01476493077657,0.03865687778820098,0.07053647663141106
2018-08-01,6.961349362417511e+27,-11.200215453373032,0.03999433653819001,0.07075759366156817
2018-08-02,2.140287675035082e+29,-11.824600067969888,0.03656211926410605,0.07239328388201435
2018-08-03,3.5772597308939206e+22,-8.986037493678158,0.03780493707609024,0.07170629277116077
2018-08-06,3.104547109430147e+16,-6.44872008377892,0.03945790244772694,0.07177247006335938
2018-08-07,1793609981781387.0,-5.928668402489396,0.039572126254376776,0.07226790900249166
2018-08-08,6.691076904198309e+18,-7.41687801377582,0.03918107327304122,0.07333279506337013
