Price,Close
2015-10-30,174.70895385742188
2015-11-02,176.77590942382812
2015-11-03,177.28842163085938
2015-11-04,176.75062561035156
2015-11-05,176.57423400878906
2015-11-06,176.48179626464844
2015-11-09,174.83493041992188
2015-11-10,175.23826599121094
2015-11-11,174.54925537109375
2015-11-12,172.11260986328125
2015-11-13,170.18008422851562
2015-11-16,172.76795959472656
2015-11-17,172.6419677734375
2015-11-18,175.381103515625
2015-11-19,175.22987365722656
2015-11-20,175.8684539794922
2015-11-23,175.66677856445312
2015-11-24,175.90203857421875
2015-11-25,175.8768310546875
2015-11-27,176.07847595214844
2015-11-30,175.3474578857422
2015-12-01,177.01953125
2015-12-02,175.21304321289062
2015-12-03,172.75961303710938
2015-12-04,176.1288604736328
2015-12-07,175.06179809570312
2015-12-08,173.88546752929688
2015-12-09,172.53273010253906
2015-12-10,172.97802734375
2015-12-11,169.62554931640625
2015-12-14,170.4825439453125
2015-12-15,172.27223205566406
2015-12-16,174.7929229736328
2015-12-17,172.12940979003906
2015-12-18,169.06288146972656
2015-12-21,170.45751953125
2015-12-22,172.0042724609375
2015-12-23,174.13430786132812
2015-12-24,173.84690856933594
2015-12-28,173.4496612548828
2015-12-29,175.30072021484375
2015-12-30,174.0582275390625
2015-12-31,172.31700134277344
2016-01-04,169.9081573486328
2016-01-05,170.1955108642578
2016-01-06,168.0486602783203
2016-01-07,164.01687622070312
2016-01-08,162.21656799316406
2016-01-11,162.37716674804688
2016-01-12,163.68722534179688
2016-01-13,159.60479736328125
2016-01-14,162.22496032714844
2016-01-15,158.74266052246094
2016-01-19,158.95394897460938
2016-01-20,156.91693115234375
2016-01-21,157.7960205078125
2016-01-22,161.03321838378906
2016-01-25,158.59896850585938
2016-01-26,160.76280212402344
2016-01-27,159.0131072998047
2016-01-28,159.84144592285156
2016-01-29,163.73793029785156
2016-02-01,163.67880249023438
2016-02-02,160.72898864746094
2016-02-03,161.69252014160156
2016-02-04,161.9460906982422
2016-02-05,158.86094665527344
2016-02-08,156.72256469726562
2016-02-09,156.73101806640625
2016-02-10,156.59576416015625
2016-02-11,154.55873107910156
2016-02-12,157.74533081054688
2016-02-16,160.40773010253906
2016-02-17,163.0279541015625
2016-02-18,162.36021423339844
2016-02-19,162.2841796875
2016-02-22,164.63394165039062
2016-02-23,162.55467224121094
2016-02-24,163.29847717285156
2016-02-25,165.27630615234375
2016-02-26,164.8959503173828
2016-02-29,163.60269165039062
2016-03-01,167.44847106933594
2016-03-02,168.20074462890625
2016-03-03,168.86004638671875
2016-03-04,169.40948486328125
2016-03-07,169.54469299316406
2016-03-08,167.69357299804688
2016-03-09,168.5220184326172
2016-03-10,168.6571807861328
2016-03-11,171.3788604736328
2016-03-14,171.15907287597656
2016-03-15,170.8801727294922
2016-03-16,171.86912536621094
2016-03-17,172.9594268798828
2016-03-18,173.63909912109375
2016-03-21,173.8854522705078
2016-03-22,173.79202270507812
2016-03-23,172.64508056640625
2016-03-24,172.56858825683594
2016-03-28,172.67054748535156
2016-03-29,174.26785278320312
2016-03-30,175.0324249267578
2016-03-31,174.60763549804688
2016-04-01,175.79705810546875
2016-04-04,175.22787475585938
2016-04-05,173.4776611328125
2016-04-06,175.3722381591797
2016-04-07,173.27371215820312
2016-04-08,173.74110412597656
2016-04-11,173.3332061767578
2016-04-12,174.94747924804688
2016-04-13,176.71463012695312
2016-04-14,176.72311401367188
2016-04-15,176.52772521972656
2016-04-18,177.7681121826172
2016-04-19,178.3288116455078
2016-04-20,178.4987335205078
2016-04-21,177.53871154785156
2016-04-22,177.53871154785156
2016-04-25,177.23289489746094
2016-04-26,177.49623107910156
2016-04-27,177.86154174804688
2016-04-28,176.2473602294922
2016-04-29,175.29586791992188
2016-05-02,176.6891326904297
2016-05-03,175.15133666992188
2016-05-04,174.17431640625
2016-05-05,174.14035034179688
2016-05-06,174.77757263183594
2016-05-09,174.92202758789062
2016-05-10,177.09695434570312
2016-05-11,175.44024658203125
2016-05-12,175.49118041992188
2016-05-13,173.96192932128906
2016-05-16,175.67808532714844
2016-05-17,174.0384521484375
2016-05-18,174.08941650390625
2016-05-19,173.48617553710938
2016-05-20,174.58213806152344
2016-05-23,174.34425354003906
2016-05-24,176.60415649414062
2016-05-25,177.8020782470703
2016-05-26,177.8530731201172
2016-05-27,178.61767578125
2016-05-31,178.27789306640625
2016-06-01,178.64320373535156
2016-06-02,179.1869354248047
2016-06-03,178.6516876220703
2016-06-06,179.56072998046875
2016-06-07,179.8411102294922
2016-06-08,180.4272918701172
2016-06-09,180.1809539794922
2016-06-10,178.4732208251953
2016-06-13,177.09695434570312
2016-06-14,176.74862670898438
2016-06-15,176.5022430419922
2016-06-16,177.0289764404297
2016-06-17,176.3696746826172
2016-06-20,177.50550842285156
2016-06-21,178.00938415527344
2016-06-22,177.718994140625
2016-06-23,180.03338623046875
2016-06-24,173.56851196289062
2016-06-27,170.45994567871094
2016-06-28,173.53431701660156
2016-06-29,176.48927307128906
2016-06-30,178.89749145507812
2016-07-01,179.27325439453125
2016-07-05,177.98377990722656
2016-07-06,179.05120849609375
2016-07-07,178.94020080566406
2016-07-08,181.6047515869141
2016-07-11,182.2452087402344
2016-07-12,183.5689697265625
2016-07-13,183.54331970214844
2016-07-14,184.5681304931641
2016-07-15,184.3204803466797
2016-07-18,184.81581115722656
2016-07-19,184.62786865234372
2016-07-20,185.3965606689453
2016-07-21,184.6962738037109
2016-07-22,185.524658203125
2016-07-25,185.02073669433597
2016-07-26,185.1062164306641
2016-07-27,184.90972900390625
2016-07-28,185.12326049804688
2016-07-29,185.42214965820312
2016-08-01,185.2683868408203
2016-08-02,184.0813140869141
2016-08-03,184.6194000244141
2016-08-04,184.81581115722656
2016-08-05,186.3274078369141
2016-08-08,186.2163543701172
2016-08-09,186.3274078369141
2016-08-10,185.8662109375
2016-08-11,186.7288055419922
2016-08-12,186.56651306152344
2016-08-15,187.1044921875
2016-08-16,186.13958740234372
2016-08-17,186.48959350585935
2016-08-18,186.9081268310547
2016-08-19,186.6348114013672
2016-08-22,186.62631225585935
2016-08-23,187.0020904541016
2016-08-24,186.04559326171875
2016-08-25,185.91748046875
2016-08-26,185.5673675537109
2016-08-29,186.4810943603516
2016-08-30,186.1736602783203
2016-08-31,185.6441650390625
2016-09-01,185.6527557373047
2016-09-02,186.48959350585935
2016-09-06,187.05328369140625
2016-09-07,187.03619384765625
2016-09-08,186.6092071533203
2016-09-09,182.14273071289065
2016-09-12,184.7560272216797
2016-09-13,182.1000518798828
2016-09-14,182.03175354003903
2016-09-15,183.85081481933597
2016-09-16,183.1400146484375
2016-09-19,183.1744079589844
2016-09-20,183.1829833984375
2016-09-21,185.24295043945312
2016-09-22,186.4102935791016
2016-09-23,185.3888092041016
2016-09-26,183.8868560791016
2016-09-27,185.0283660888672
2016-09-28,185.94674682617188
2016-09-29,184.26449584960935
2016-09-30,185.6549530029297
2016-10-03,185.2086334228516
2016-10-04,184.26449584960935
2016-10-05,185.07986450195312
2016-10-06,185.2086334228516
2016-10-07,184.573486328125
2016-10-10,185.5347442626953
2016-10-11,183.1915435791016
2016-10-12,183.431884765625
2016-10-13,182.83111572265625
2016-10-14,182.92556762695312
2016-10-17,182.2903289794922
2016-10-18,183.431884765625
2016-10-19,183.9211578369141
2016-10-20,183.5777740478516
2016-10-21,183.66368103027344
2016-10-24,184.4447479248047
2016-10-25,183.82672119140625
2016-10-26,183.4576416015625
2016-10-27,182.9683990478516
2016-10-28,182.4276428222656
2016-10-31,182.43624877929688
2016-11-01,181.1144561767578
2016-11-02,180.02435302734375
2016-11-03,179.2003936767578
2016-11-04,179.00296020507812
2016-11-07,182.95127868652344
2016-11-08,183.77523803710935
2016-11-09,185.72364807128903
2016-11-10,186.18711853027344
2016-11-11,185.7579498291016
2016-11-14,185.90386962890625
2016-11-15,187.3544464111328
2016-11-16,187.0025329589844
2016-11-17,187.9638519287109
2016-11-18,187.54324340820312
2016-11-21,188.95950317382807
2016-11-22,189.32861328125
2016-11-23,189.4315490722656
2016-11-25,190.13543701171875
2016-11-28,189.2427215576172
2016-11-29,189.61183166503903
2016-11-30,189.15692138671875
2016-12-01,188.46165466308597
2016-12-02,188.5561370849609
2016-12-05,189.6891021728516
2016-12-06,190.2898712158203
2016-12-07,192.77903747558597
2016-12-08,193.2511444091797
2016-12-09,194.4184417724609
2016-12-12,194.19525146484372
2016-12-13,195.49131774902344
2016-12-14,193.877685546875
2016-12-15,194.6759490966797
2016-12-16,194.29513549804688
2016-12-19,194.71820068359372
2016-12-20,195.4693756103516
2016-12-21,194.9254608154297
2016-12-22,194.58876037597656
2016-12-23,194.8736724853516
2016-12-27,195.3571319580078
2016-12-28,193.74261474609372
2016-12-29,193.6995086669922
2016-12-30,192.9914703369141
2017-01-03,194.4678649902344
2017-01-04,195.6248016357422
2017-01-05,195.4693756103516
2017-01-06,196.16868591308597
2017-01-09,195.5211639404297
2017-01-10,195.5211639404297
2017-01-11,196.07373046875
2017-01-12,195.5816192626953
2017-01-13,196.03057861328125
2017-01-17,195.33985900878903
2017-01-18,195.7715606689453
2017-01-19,195.0463409423828
2017-01-20,195.76290893554688
2017-01-23,195.25347900390625
2017-01-24,196.5054626464844
2017-01-25,198.20628356933597
2017-01-26,197.99913024902344
2017-01-27,197.68826293945312
2017-01-30,196.46224975585935
2017-01-31,196.44497680664065
2017-02-01,196.5227203369141
2017-02-02,196.65220642089844
2017-02-03,198.0077209472656
2017-02-06,197.6537170410156
2017-02-07,197.66232299804688
2017-02-08,197.92138671875
2017-02-09,199.0956115722656
2017-02-10,199.88128662109372
2017-02-13,200.96910095214844
2017-02-14,201.7720642089844
2017-02-15,202.8253326416016
2017-02-16,202.65264892578125
2017-02-17,202.97213745117188
2017-02-21,204.18089294433597
2017-02-22,203.99957275390625
2017-02-23,204.1377410888672
2017-02-24,204.39675903320312
2017-02-27,204.7162322998047
2017-02-28,204.16360473632807
2017-03-01,207.02142333984372
2017-03-02,205.7176818847656
2017-03-03,205.84722900390625
2017-03-06,205.2341766357422
2017-03-07,204.6212310791016
2017-03-08,204.2413024902344
2017-03-09,204.50033569335935
2017-03-10,205.2168884277344
2017-03-13,205.32054138183597
2017-03-14,204.5348663330078
2017-03-15,206.3048095703125
2017-03-16,205.8990020751953
2017-03-17,205.53738403320312
2017-03-20,205.3119659423828
2017-03-21,202.67588806152344
2017-03-22,203.15283203125
2017-03-23,202.9360198974609
2017-03-24,202.7886199951172
2017-03-27,202.5804748535156
2017-03-28,204.0546112060547
2017-03-29,204.24542236328125
2017-03-30,204.895751953125
2017-03-31,204.41876220703125
2017-04-03,204.0632781982422
2017-04-04,204.193359375
2017-04-05,203.58639526367188
2017-04-06,204.1586761474609
2017-04-07,203.95057678222656
2017-04-10,204.0719757080078
2017-04-11,203.8291778564453
2017-04-12,202.9360198974609
2017-04-13,201.61795043945312
2017-04-17,203.40426635742188
2017-04-18,202.79725646972656
2017-04-19,202.4244384765625
2017-04-20,204.0719757080078
2017-04-21,203.42160034179688
2017-04-24,205.65879821777344
2017-04-25,206.85549926757807
2017-04-26,206.7253570556641
2017-04-27,206.8988342285156
2017-04-28,206.4479522705078
2017-05-01,206.9682159423828
2017-05-02,207.0462188720703
2017-05-03,206.79473876953125
2017-05-04,207.0375213623047
2017-05-05,207.8526611328125
2017-05-08,207.8179931640625
2017-05-09,207.62725830078125
2017-05-10,208.00006103515625
2017-05-11,207.5751953125
2017-05-12,207.2283172607422
2017-05-15,208.37294006347656
2017-05-16,208.1822204589844
2017-05-17,204.48814392089844
2017-05-18,205.3119659423828
2017-05-19,206.6473388671875
2017-05-22,207.69659423828125
2017-05-23,208.1561584472656
2017-05-24,208.6417388916016
2017-05-25,209.63902282714844
2017-05-26,209.5956115722656
2017-05-30,209.4134826660156
2017-05-31,209.3614654541016
2017-06-01,211.02638244628903
2017-06-02,211.72874450683597
2017-06-05,211.5726776123047
2017-06-06,210.89634704589844
2017-06-07,211.2865295410156
2017-06-08,211.39059448242188
2017-06-09,211.0697326660156
2017-06-12,211.02638244628903
2017-06-13,212.05828857421875
2017-06-14,211.78944396972656
2017-06-15,211.38189697265625
2017-06-16,211.42811584472656
2017-06-19,213.1883087158203
2017-06-20,211.75050354003903
2017-06-21,211.6981964111328
2017-06-22,211.60235595703125
2017-06-23,211.85508728027344
2017-06-26,211.9944610595703
2017-06-27,210.2866058349609
2017-06-28,212.1688232421875
2017-06-29,210.30406188964844
2017-06-30,210.6961669921875
2017-07-03,211.05340576171875
2017-07-05,211.54135131835935
2017-07-06,209.60694885253903
2017-07-07,210.96624755859372
2017-07-10,211.1927947998047
2017-07-11,211.03598022460935
2017-07-12,212.6219024658203
2017-07-13,212.97915649414065
2017-07-14,213.97244262695312
2017-07-17,213.94631958007807
2017-07-18,214.0596160888672
2017-07-19,215.21853637695312
2017-07-20,215.3143768310547
2017-07-21,215.1226806640625
2017-07-24,215.07041931152344
2017-07-25,215.59323120117188
2017-07-26,215.6019592285156
2017-07-27,215.4015350341797
2017-07-28,215.1488342285156
2017-07-31,215.02682495117188
2017-08-01,215.50608825683597
2017-08-02,215.61068725585935
2017-08-03,215.19239807128903
2017-08-04,215.5845184326172
2017-08-07,215.98532104492188
2017-08-08,215.45379638671875
2017-08-09,215.44509887695312
2017-08-10,212.4040069580078
2017-08-11,212.71771240234372
2017-08-14,214.82640075683597
2017-08-15,214.80030822753903
2017-08-16,215.17495727539065
2017-08-17,211.8201904296875
2017-08-18,211.48912048339844
2017-08-21,211.65463256835935
2017-08-22,213.86790466308597
2017-08-23,213.10110473632807
2017-08-24,212.6044158935547
2017-08-25,213.10110473632807
2017-08-28,213.10987854003903
2017-08-29,213.35385131835935
2017-08-30,214.36459350585935
2017-08-31,215.6542510986328
2017-09-01,215.95919799804688
2017-09-05,214.4081268310547
2017-09-06,215.14002990722656
2017-09-07,215.1139678955078
2017-09-08,214.86126708984372
2017-09-11,217.1529693603516
2017-09-12,217.88491821289065
2017-09-13,217.98948669433597
2017-09-14,217.9197235107422
2017-09-15,218.2131500244141
2017-09-18,218.6772308349609
2017-09-19,218.89617919921875
2017-09-20,218.97499084472656
2017-09-21,218.3882598876953
2017-09-22,218.4320831298828
2017-09-25,217.9854888916016
2017-09-26,218.1168212890625
2017-09-27,218.9662322998047
2017-09-28,219.22894287109372
2017-09-29,219.99951171875
2017-10-02,220.9540252685547
2017-10-03,221.4269256591797
2017-10-04,221.6896514892578
2017-10-05,223.003173828125
2017-10-06,222.74917602539065
2017-10-09,222.38140869140625
2017-10-10,222.96812438964844
2017-10-11,223.31837463378903
2017-10-12,222.9856109619141
2017-10-13,223.25711059570312
2017-10-16,223.55484008789065
2017-10-17,223.71246337890625
2017-10-18,223.9314117431641
2017-10-19,223.99269104003903
2017-10-20,225.14859008789065
2017-10-23,224.27294921875
2017-10-24,224.6669769287109
2017-10-25,223.55484008789065
2017-10-26,223.84381103515625
2017-10-27,225.67401123046875
2017-10-30,224.8333282470703
2017-10-31,225.18359375
2017-11-01,225.4812774658203
2017-11-02,225.56890869140625
2017-11-03,226.3219757080078
2017-11-06,226.6722717285156
2017-11-07,226.5146026611328
2017-11-08,226.9000244140625
2017-11-09,226.0768585205078
2017-11-10,226.0067443847656
2017-11-13,226.2169189453125
2017-11-14,225.69151306152344
2017-11-15,224.5619659423828
2017-11-16,226.47085571289065
2017-11-17,225.8053436279297
2017-11-20,226.1906280517578
2017-11-21,227.6706085205078
2017-11-22,227.46920776367188
2017-11-24,227.99459838867188
2017-11-27,227.88075256347656
2017-11-28,230.1925811767578
2017-11-29,230.05242919921875
2017-11-30,232.06655883789065
2017-12-01,231.5849151611328
2017-12-04,231.30471801757807
2017-12-05,230.4727935791016
2017-12-06,230.5166015625
2017-12-07,231.2434844970703
2017-12-08,232.50442504882807
2017-12-11,233.20492553710935
2017-12-12,233.61648559570312
2017-12-13,233.59022521972656
2017-12-14,232.6356964111328
2017-12-15,234.5730133056641
2017-12-18,236.0605010986328
2017-12-19,235.1539306640625
2017-12-20,235.0306396484375
2017-12-21,235.5146942138672
2017-12-22,235.45315551757807
2017-12-26,235.17153930664065
2017-12-27,235.2859344482422
2017-12-28,235.77001953125
2017-12-29,234.88107299804688
2018-01-02,236.5621795654297
2018-01-03,238.0583953857422
2018-01-04,239.0617828369141
2018-01-05,240.65499877929688
2018-01-08,241.09506225585935
2018-01-09,241.6406707763672
2018-01-10,241.2710723876953
2018-01-11,243.0314178466797
2018-01-12,244.6157684326172
2018-01-16,243.77947998046875
2018-01-17,246.1031951904297
2018-01-18,245.68946838378903
2018-01-19,246.8072662353516
2018-01-22,248.8141021728516
2018-01-23,249.34217834472656
2018-01-24,249.24533081054688
2018-01-25,249.3509979248047
2018-01-26,252.2378845214844
2018-01-29,250.5656890869141
2018-01-30,247.9955596923828
2018-01-31,248.11871337890625
2018-02-01,247.83702087402344
2018-02-02,242.4416656494141
2018-02-05,232.3021697998047
2018-02-06,236.8790740966797
2018-02-07,235.5940399169922
2018-02-08,226.75714111328125
2018-02-09,230.1633453369141
2018-02-12,233.5431671142578
2018-02-13,234.12408447265625
2018-02-14,237.28390502929688
2018-02-15,240.31167602539065
2018-02-16,240.38206481933597
2018-02-20,238.87698364257807
2018-02-21,237.6887664794922
2018-02-22,237.99681091308597
2018-02-23,241.7903594970703
2018-02-26,244.5980529785156
2018-02-27,241.54388427734372
2018-02-28,239.09701538085935
2018-03-01,235.6203765869141
2018-03-02,236.83499145507807
2018-03-05,239.5723571777344
2018-03-06,240.1796417236328
2018-03-07,240.0915985107422
2018-03-08,241.25341796875
2018-03-09,245.45187377929688
2018-03-12,245.1437530517578
2018-03-13,243.5594787597656
2018-03-14,242.3096160888672
2018-03-15,242.0456085205078
2018-03-16,242.30810546875
2018-03-19,239.02957153320312
2018-03-20,239.4360809326172
2018-03-21,238.97653198242188
2018-03-22,233.00277709960935
2018-03-23,228.0364227294922
2018-03-26,234.27528381347656
2018-03-27,230.28988647460935
2018-03-28,229.6094665527344
2018-03-29,232.5432586669922
2018-04-02,227.52389526367188
2018-04-03,230.44009399414065
2018-04-04,232.9055633544922
2018-04-05,234.7436981201172
2018-04-06,229.51222229003903
2018-04-09,230.6433258056641
2018-04-10,234.3106689453125
2018-04-11,233.0823516845703
2018-04-12,234.9998779296875
2018-04-13,234.3106689453125
2018-04-16,236.2371063232422
2018-04-17,238.7644805908203
2018-04-18,238.9411773681641
2018-04-19,237.61573791503903
2018-04-20,235.60081481933597
2018-04-23,235.56553649902344
2018-04-24,232.39309692382807
2018-04-25,232.96746826171875
2018-04-26,235.33575439453125
2018-04-27,235.55667114257807
2018-04-30,233.74514770507807
2018-05-01,234.16043090820312
2018-05-02,232.5874481201172
2018-05-03,232.07489013671875
2018-05-04,235.0794219970703
2018-05-07,235.87478637695312
2018-05-08,235.87478637695312
2018-05-09,238.1546630859375
2018-05-10,240.38156127929688
2018-05-11,241.1151123046875
2018-05-14,241.22999572753903
2018-05-15,239.56858825683597
2018-05-16,240.57601928710935
2018-05-17,240.37278747558597
2018-05-18,239.7718048095703
2018-05-21,241.5746154785156
2018-05-22,240.90293884277344
2018-05-23,241.56578063964844
2018-05-24,241.07083129882807
2018-05-25,240.49655151367188
2018-05-29,237.73052978515625
2018-05-30,240.90293884277344
2018-05-31,239.4272308349609
2018-06-01,241.77783203125
2018-06-04,242.9266357421875
2018-06-05,243.1033477783203
2018-06-06,245.1359100341797
2018-06-07,245.10940551757807
2018-06-08,245.83392333984372
2018-06-11,246.16094970703125
2018-06-12,246.4790496826172
2018-06-13,245.69259643554688
2018-06-14,246.31118774414065
2018-06-15,245.9969787597656
2018-06-18,245.49102783203125
2018-06-19,244.5500640869141
2018-06-20,244.96730041503903
2018-06-21,243.43157958984372
2018-06-22,243.8754425048828
2018-06-25,240.5555725097656
2018-06-26,241.0882568359375
2018-06-27,239.09097290039065
2018-06-28,240.45797729492188
2018-06-29,240.80409240722656
2018-07-02,241.31903076171875
2018-07-03,240.46682739257807
2018-07-05,242.4285430908203
2018-07-06,244.47906494140625
2018-07-09,246.68045043945312
2018-07-10,247.56808471679688
2018-07-11,245.7572479248047
2018-07-12,247.98519897460935
2018-07-13,248.1805725097656
2018-07-16,247.9586334228516
2018-07-17,248.9617462158203
2018-07-18,249.4854888916016
2018-07-19,248.5444793701172
2018-07-20,248.2605133056641
2018-07-23,248.7220764160156
2018-07-24,249.97364807128903
2018-07-25,252.1040802001953
2018-07-26,251.50933837890625
2018-07-27,249.8050079345703
2018-07-30,248.5001373291016
2018-07-31,249.7250061035156
2018-08-01,249.30784606933597
2018-08-02,250.6660614013672
2018-08-03,251.74017333984372
2018-08-06,252.66331481933597
2018-08-07,253.4976806640625
2018-08-08,253.39117431640625
2018-08-09,253.0449676513672
2018-08-10,251.3495635986328
2018-08-13,250.40858459472656
2018-08-14,252.00637817382807
2018-08-15,250.12457275390625
2018-08-16,252.14846801757807
2018-08-17,253.0361328125
2018-08-20,253.5775146484375
2018-08-21,254.17222595214844
2018-08-22,254.0214080810547
2018-08-23,253.68405151367188
2018-08-24,255.2108459472656
2018-08-27,257.22576904296875
2018-08-28,257.35015869140625
2018-08-29,258.73486328125
2018-08-30,257.6874389648437
2018-08-31,257.6962890625
2018-09-04,257.2523803710937
2018-09-05,256.5601501464844
2018-09-06,255.7878875732422
2018-09-07,255.29074096679688
2018-09-10,255.73448181152344
2018-09-11,256.57781982421875
2018-09-12,256.6399230957031
2018-09-13,258.15789794921875
2018-09-14,258.2023010253906
2018-09-17,256.83526611328125
2018-09-18,258.2289428710937
2018-09-19,258.5041198730469
